Bathing,Tooth Brushing,Mouth Contact following Hand Submersion
0.129207713,0.096323705,0.074634892
0.143044399,0.116772355,0.075797412
0.131215014,0.05996175,0.095576977
0.178321212,0.146651957,0.13679554
0.151307088,0.127224392,0.104907643
0.186140945,0.137576066,0.126238241
0.1095662,0.065361213,0.030803463
0.114187557,0.061942873,0.050526916
0.156569637,0.100659976,0.130108287
0.132160955,0.074815952,0.049684192
0.186879895,0.15951605,0.137053796
0.165923924,0.133465821,0.125462807
0.125529102,0.076331697,0.059385972
0.0976631,0.047353072,0.033928877
0.184369759,0.153259809,0.14937047
0.153629135,0.126845454,0.107563142
0.105743916,0.059901109,0.031465179
0.209250752,0.187233361,0.185574599
0.189528547,0.157691048,0.144019223
0.085868474,0.04706114,0.014909409
0.076832974,0.034901409,0.025926123
0.154496473,0.116533238,0.089639882
0.193874714,0.168224854,0.161375099
0.173864931,0.144174519,0.132241674
0.130255454,0.0949157,0.049243958
0.172459879,0.125670315,0.131950556
0.111854026,0.06773704,0.03705439
0.080404116,0.038129579,0.047189742
0.140522036,0.105601176,0.08079814
0.208767407,0.189489452,0.186798603
0.026324546,0.003498083,0.003513509
0.140401704,0.113060264,0.100550543
0.159444051,0.134525191,0.130725422
0.150197512,0.122701738,0.105310178
0.144757699,0.089137498,0.10365296
0.127998571,0.090550961,0.072537659
0.199648877,0.18634877,0.170820161
0.107059661,0.072485062,0.070029999
0.180923327,0.154999114,0.146065719
0.087140132,0.039268156,0.034334999
0.109863393,0.065753857,0.038905507
0.046640537,0.018432702,0.016304724
0.171366999,0.122778374,0.065253747
0.144162333,0.109710299,0.076210863
0.093408699,0.054685575,0.043507557
0.144754591,0.092959894,0.110781477
0.166679751,0.143469775,0.128687535
0.115258021,0.061277075,0.056165106
0.105524652,0.067694526,0.057114999
0.145980363,0.108889296,0.085187066
0.155275607,0.128097415,0.086744169
0.178029374,0.14166776,0.150792199
0.124428117,0.081519956,0.070416841
0.116349966,0.047855671,0.078101825
0.098557345,0.064556961,0.050149325
0.172787462,0.134613567,0.110041156
0.157233718,0.113496149,0.113687567
0.151052139,0.0942047,0.076747615
0.107036979,0.04601064,0.059130483
0.13911615,0.110974783,0.08149785
0.143033622,0.094328683,0.077398927
0.135251471,0.091057939,0.074872959
0.095894805,0.053524731,0.053402407
0.169440957,0.146002226,0.135515608
0.140396432,0.088478606,0.096333249
0.048315741,0.02320771,0.010268464
0.145574737,0.090347806,0.086739996
0.100750899,0.057510527,0.040221403
0.082213292,0.050986337,0.035609865
0.230040316,0.213933703,0.207500137
0.094882201,0.052177831,0.045033828
0.160393441,0.104351549,0.116885935
0.140077768,0.092598977,0.074848218
0.153644159,0.105132535,0.085444758
0.182601045,0.135156931,0.110383018
0.184036159,0.158192713,0.162933542
0.140596264,0.10436551,0.087735984
0.092024049,0.058609593,0.047477874
0.171438531,0.148622002,0.095574943
0.148615292,0.117689174,0.067519967
0.159203755,0.127218179,0.113949324
0.139300402,0.111440601,0.082646463
0.1285914,0.074075514,0.080064028
0.120277157,0.047175257,0.053265683
0.146611528,0.117101517,0.042915694
0.065000399,0.035145475,0.021753753
0.119475981,0.078042902,0.063742333
0.178792635,0.131639188,0.145532281
0.16222839,0.135472135,0.090136009
0.144506185,0.103701298,0.093935945
0.194144297,0.154640354,0.151706217
0.13258482,0.08926239,0.080106791
0.094868979,0.031648678,0.018019671
0.17674037,0.133318775,0.135402314
0.079200931,0.03861504,0.02612513
0.112895801,0.079894882,0.079122517
0.130936884,0.068904512,0.072089219
0.093684216,0.027343929,0.017275099
0.098264843,0.052089924,0.049650535
0.156801564,0.132580725,0.094298779
0.116904598,0.072776016,0.055124692
0.074705127,0.044652663,0.034342342
0.113186151,0.058957876,0.027447343
0.106550709,0.048210768,0.064454218
0.178128696,0.151614952,0.131663616
0.141291431,0.089288919,0.084481024
0.060360815,0.0277984,0.008893445
0.115859294,0.073224256,0.063411495
0.165703885,0.114554663,0.10559993
0.147515226,0.099736265,0.108731911
0.128050262,0.096878697,0.056599833
0.188890374,0.14970272,0.138964796
0.180981513,0.145652441,0.140833391
0.184269151,0.162655524,0.152981799
0.088658599,0.047002906,0.02692283
0.203072468,0.179946753,0.1756868
0.01104862,0.004751387,0.001518971
0.150166624,0.102697851,0.100151186
0.043168859,0.015075348,0.017731547
0.123721415,0.077700699,0.077240872
0.176893145,0.139942348,0.134301545
0.176550723,0.151942442,0.141135932
0.191189316,0.154791682,0.143674531
0.083122613,0.046005085,0.026166566
0.142094298,0.09810805,0.090399637
0.173608508,0.141683724,0.113771838
0.199003912,0.164441402,0.159167018
0.170376475,0.119435222,0.125933596
0.130962636,0.086675713,0.084750264
0.162975111,0.126242848,0.135186599
0.187590291,0.155635768,0.158369716
0.180576648,0.139320605,0.132392585
0.006400647,0.001392972,0.001138515
0.118022444,0.05261,0.070493
0.187029366,0.167366299,0.143955269
0.09814774,0.061812321,0.044322262
0.152741553,0.122063293,0.116717447
0.083163512,0.046412409,0.012336575
0.122235455,0.094167538,0.04273987
0.052828691,0.02856681,0.010692389
0.212237326,0.184180001,0.184872458
0.158623526,0.116351471,0.119911672
0.12740957,0.068976297,0.064876594
0.14103716,0.108128318,0.092309969
0.144546848,0.118629253,0.103960324
0.126583317,0.071013118,0.078857787
0.155148729,0.129301573,0.086201118
0.143872441,0.096793749,0.063998983
0.184755061,0.165666983,0.154491926
0.163587622,0.109205135,0.128269623
0.078804713,0.031205109,0.010113878
0.184095426,0.131488212,0.157172405
0.144728513,0.109694135,0.108425721
0.127237005,0.087484057,0.071489481
0.132593827,0.077639362,0.083282551
0.175938369,0.151940856,0.14725983
0.166625507,0.146901698,0.12385606
0.137090943,0.106998739,0.079755813
0.083352633,0.047227324,0.025686483
0.093081579,0.058337362,0.036580878
0.145750734,0.115407494,0.088328205
0.184531783,0.159189051,0.13653851
0.067443904,0.024339963,0.032468123
0.173110456,0.137641716,0.136563202
0.184556585,0.150299704,0.148824972
0.093771524,0.057453637,0.0163683
0.170782411,0.143661363,0.119138035
0.197383604,0.169662479,0.158730199
0.130019089,0.073977864,0.069399659
0.138367456,0.095167434,0.079919788
0.15195509,0.116131349,0.084501374
0.141274674,0.113387477,0.11036862
0.131701601,0.105745976,0.044889514
0.158691244,0.098394104,0.086135712
0.113823305,0.080055896,0.077020339
0.159845072,0.133332899,0.107358064
0.169307744,0.145675681,0.137126735
0.164647123,0.1275924,0.117227605
0.056747216,0.020071912,0.011633223
0.120599511,0.06030039,0.079381245
0.136267432,0.108170229,0.095920929
0.132969025,0.07342252,0.07848952
0.079873708,0.043202784,0.027575994
0.084303512,0.052045555,0.021105467
0.126906491,0.096255851,0.075639898
0.152997568,0.12415092,0.101200516
0.133725467,0.093938165,0.0859545
0.196055611,0.176768106,0.160356488
0.166392107,0.135124749,0.13463392
0.213757829,0.183305458,0.188408481
0.201431396,0.18504515,0.173080919
0.162976944,0.120085334,0.122865368
0.198328985,0.173038749,0.158918883
0.146905433,0.099690367,0.105079196
0.118967987,0.089282489,0.076134358
0.18255056,0.159215928,0.165135192
0.126255736,0.096479332,0.064101964
0.055833763,0.011322955,0.014820792
0.170762797,0.139104127,0.126931884
0.091990763,0.036472671,0.04516841
0.191954425,0.166672355,0.16706203
0.138567238,0.108971863,0.075726833
0.151254082,0.11526151,0.081002066
0.080623526,0.047980661,0.027921377
0.128648373,0.1002648,0.057483931
0.148021599,0.112631706,0.10585756
0.155031555,0.121573144,0.117384399
0.172752531,0.149053232,0.117039233
0.128971453,0.098249222,0.076819058
0.156402045,0.130484464,0.097398958
0.191179,0.150295365,0.15999178
0.17570514,0.144261514,0.122040316
0.089362136,0.048725562,0.064066315
0.164203958,0.139563253,0.130740359
0.160903944,0.120882857,0.09709917
0.152256761,0.124056247,0.085571768
0.094907243,0.032642994,0.033966422
0.168800447,0.134952959,0.123978032
0.11217964,0.054450073,0.061454043
0.127601001,0.091129423,0.082110932
0.161012247,0.133430458,0.127412719
0.154102281,0.113216458,0.085052498
0.141018946,0.106371608,0.100746836
0.129418993,0.095688605,0.071626312
0.166237604,0.140935322,0.097798246
0.141437639,0.093557022,0.106171761
0.176368,0.129954124,0.150873167
0.152840639,0.107145408,0.095939242
0.179709369,0.159110156,0.137150472
0.15409864,0.116302359,0.096386546
0.063787471,0.015990197,0.021939567
0.118008225,0.064087449,0.061570335
0.094025255,0.060927402,0.017337846
0.13879109,0.115666994,0.065870624
0.082109869,0.050331729,0.013251794
0.123506947,0.059661265,0.092044941
0.186433208,0.157287557,0.159857873
0.097536091,0.057019702,0.041801478
0.11970327,0.081257102,0.026595081
0.12509641,0.075006105,0.061509043
0.078104046,0.022054362,0.042860413
0.01266749,0.002584318,0.003152831
0.162683492,0.118998282,0.125734929
0.20634018,0.187518987,0.155093733
0.217289611,0.200050218,0.196337643
0.12145648,0.093195227,0.063132405
0.168485359,0.134349673,0.121976819
0.213971677,0.194838936,0.178611392
0.134839448,0.10324927,0.090256164
0.159903875,0.122455141,0.061628503
0.102337167,0.051979742,0.060362454
0.153511844,0.118906729,0.104602008
0.097824731,0.049015707,0.059724518
0.148777911,0.08474926,0.105217614
0.120879905,0.087676803,0.060138905
0.107161041,0.072333582,0.032843181
0.198669214,0.175628158,0.168535958
0.107636907,0.042575475,0.045411714
0.178298551,0.132113686,0.142026352
0.095212667,0.042790269,0.027040096
0.189726023,0.151896032,0.138488134
0.154921696,0.125138942,0.121291247
0.183769456,0.162770039,0.154801167
0.190029678,0.167768315,0.151420182
0.155287586,0.115989752,0.102956889
0.215466389,0.197378981,0.198380354
0.182892224,0.16117929,0.137897742
0.093614823,0.058380199,0.028052006
0.101760061,0.071699253,0.046785707
0.050065356,0.013658721,0.012372516
0.108082477,0.042412561,0.059851089
0.161249291,0.125464158,0.122312594
0.153526102,0.117162387,0.120770853
0.10805174,0.057004247,0.04373258
0.186524989,0.160961301,0.159170647
0.081483219,0.030516743,0.045053614
0.124749139,0.082592112,0.053333249
0.116390062,0.072028035,0.069451577
0.057063082,0.025238512,0.01892317
0.098867954,0.044141659,0.037842986
0.197596439,0.172391471,0.128198722
0.138446268,0.098265254,0.074382546
0.065480782,0.018499383,0.02853218
0.126938295,0.076647511,0.075714414
0.154982499,0.110999827,0.09000733
0.123251451,0.085584527,0.073158853
0.149451855,0.101648386,0.10939351
0.175283352,0.145524331,0.087792636
0.10689847,0.055897868,0.035610094
0.187206479,0.153334059,0.156143158
0.155706306,0.126711459,0.0791369
0.058419335,0.025786713,0.0101891
0.143590558,0.111154819,0.093269969
0.12347558,0.087185987,0.054032271
0.118414187,0.072662381,0.07538313
0.172956973,0.150509566,0.134609167
0.173175306,0.137750281,0.141691519
0.096264039,0.046301382,0.054383618
0.10367162,0.070774972,0.038101676
0.103133387,0.03431558,0.038986825
0.09448507,0.058703316,0.033090785
0.105733268,0.041158724,0.053933505
0.215967687,0.183641233,0.185923741
0.089121006,0.031701362,0.041186507
0.151480345,0.120719624,0.09845216
0.154732787,0.119449574,0.103093843
0.130363024,0.090305707,0.091729015
0.197761852,0.181439113,0.153093427
0.119286851,0.090953461,0.073682529
0.186974034,0.164254928,0.142943661
0.196954363,0.168530615,0.161370714
0.136761796,0.104527888,0.056948321
0.140622387,0.113557117,0.085714153
0.189976259,0.171065525,0.154056367
0.174880644,0.127896903,0.113541597
0.166476539,0.119611319,0.108134726
0.182388394,0.138549385,0.1573884
0.155352725,0.134254422,0.078816741
0.16825963,0.143792072,0.124388077
0.177484191,0.152215767,0.134471789
0.07614218,0.035100782,0.019673438
0.068691092,0.015932301,0.014612469
0.213581595,0.174671926,0.186432181
0.043991209,0.011691768,0.002325021
0.13148971,0.079285674,0.092855681
0.152730801,0.097163658,0.092322796
0.042165239,0.014823241,0.013814383
0.096091948,0.057023361,0.055788722
0.153708423,0.117933897,0.101846346
0.124710585,0.09437559,0.05513936
0.130762419,0.097407862,0.061514819
0.13488008,0.063750635,0.056059351
0.09909921,0.041302708,0.04554272
0.083373356,0.026674811,0.039164553
0.185014966,0.165712406,0.147194638
0.167064621,0.135909126,0.132670928
0.079997489,0.053215982,0.023969259
0.162670251,0.127949727,0.083632435
0.126717909,0.077247539,0.091603432
0.157666296,0.140924367,0.047730005
0.150859953,0.114162194,0.097233884
0.082186872,0.032199295,0.030447601
0.185830571,0.151958186,0.158768273
0.090966128,0.056987138,0.035859833
0.131449022,0.096076145,0.08264364
0.183714746,0.154774985,0.139528782
0.138368726,0.102607343,0.0473866
0.094029404,0.043996762,0.018758187
0.157448747,0.107868657,0.108929055
0.082226187,0.03854325,0.02544199
0.113428926,0.073825166,0.039886961
0.129306169,0.085356907,0.086754515
0.154748246,0.114538258,0.10946044
0.187705395,0.159906394,0.161509669
0.125351664,0.076346625,0.072447912
0.124203217,0.079688738,0.078920517
0.118894162,0.087716892,0.05695736
0.14648796,0.099480467,0.093882635
0.095101821,0.045655656,0.028725251
0.157126218,0.106309318,0.038963243
0.109722277,0.044938197,0.017167572
0.122977253,0.070358142,0.06928385
0.118613566,0.082130711,0.049253337
0.217989274,0.203545203,0.190790476
0.14449978,0.104659887,0.101335282
0.194153291,0.166678775,0.149248683
0.046978172,0.012840997,0.010629458
0.180455331,0.16197926,0.139625634
0.145526868,0.082951428,0.100825478
0.102700007,0.056939254,0.043611007
0.163549316,0.116160092,0.11635283
0.065753172,0.028187483,0.009019643
0.089991803,0.041775553,0.037386359
0.182169365,0.162446185,0.140780784
0.145493633,0.116743475,0.084882241
0.122170932,0.081343655,0.05099909
0.075726606,0.030434577,0.034206901
0.148130958,0.11297518,0.112028075
0.093615345,0.030116824,0.025927576
0.169515679,0.132199436,0.13218834
0.170829594,0.121635307,0.115687849
0.127721177,0.089331721,0.050572318
0.10062908,0.069943164,0.055067761
0.09372255,0.033096114,0.043931529
0.112583953,0.085305679,0.0605003
0.125363686,0.097440259,0.056991933
0.143350315,0.080270556,0.101879631
0.186460196,0.145899946,0.158809786
0.160524603,0.120887701,0.124931921
0.178990196,0.13372348,0.142595991
0.125943868,0.060421765,0.030199144
0.105325189,0.048222703,0.029796118
0.130793431,0.099867703,0.080936343
0.124457766,0.09423396,0.066706497
0.169419036,0.133352415,0.130256999
0.13711685,0.109599984,0.083417237
0.1806615,0.151214488,0.143011921
0.17405163,0.149790573,0.113769821
0.14541437,0.091113877,0.095501781
0.097225408,0.03813297,0.039818455
0.14661961,0.112957211,0.085148049
0.155150624,0.120922856,0.075043351
0.185366045,0.135826687,0.146460464
0.110544634,0.057783206,0.064606344
0.139290973,0.095997859,0.105010263
0.172697889,0.144011857,0.119374113
0.17104284,0.148633587,0.129945131
0.172505513,0.146440686,0.109928805
0.186779611,0.137519405,0.16277587
0.055698449,0.018230167,0.021090696
0.081379426,0.049352884,0.027623063
0.167292715,0.138911307,0.105421595
0.079500583,0.026819357,0.01829317
0.198597848,0.155031971,0.178848947
0.177616185,0.152149749,0.130072112
0.099859498,0.068078208,0.036771508
0.200552369,0.171235673,0.18130622
0.14845037,0.109352762,0.117691201
0.177036022,0.134435143,0.143646433
0.127626449,0.09629452,0.039008838
0.130688867,0.087730254,0.065547404
0.088816483,0.055139474,0.043267732
0.117062107,0.075291592,0.057956609
0.179279971,0.147215941,0.149637422
0.184335442,0.160685994,0.151734344
0.058401323,0.021076402,0.004275536
0.157890727,0.115941901,0.039299902
0.136068828,0.097527928,0.074826417
0.156209346,0.09663935,0.104473629
0.2100469,0.192215012,0.16510889
0.152055491,0.117233806,0.10285363
0.163717906,0.131356187,0.121216792
0.180158184,0.140071002,0.125801133
0.119908979,0.09259636,0.071816309
0.177428694,0.155084535,0.147881646
0.097893483,0.048990452,0.04721592
0.190156292,0.145102589,0.144430962
0.09418205,0.05518826,0.031507442
0.098315876,0.068382235,0.049615917
0.134348156,0.10077356,0.082889384
0.158458417,0.134585581,0.134660551
0.106537275,0.067156765,0.051772186
0.129486413,0.099826501,0.065898467
0.136850083,0.096270142,0.084779636
0.128285905,0.09527652,0.029701593
0.182316276,0.143951926,0.120606003
0.17653495,0.156449769,0.141889026
0.144773042,0.079352482,0.10826575
0.154513076,0.127937508,0.114343751
0.184130933,0.157001521,0.130646537
0.189781277,0.164508591,0.170378126
0.165506531,0.133747751,0.1314289
0.102519608,0.050570937,0.050864068
0.131931671,0.062690459,0.059314866
0.087972576,0.05671624,0.045383302
0.16560546,0.135970148,0.137923129
0.107461925,0.071623369,0.059506234
0.176088424,0.138906559,0.119422237
0.066424776,0.016464248,0.015270564
0.159989514,0.118302332,0.101780523
0.087329254,0.048401521,0.045269356
0.114599061,0.07658068,0.04885812
0.220779658,0.208503935,0.176390289
0.166103872,0.134795482,0.123207605
0.168431991,0.13433495,0.122122346
0.13909525,0.070445595,0.088089687
0.135633672,0.096732755,0.078219486
0.160516246,0.102557466,0.107729174
0.070395856,0.022916691,0.012435863
0.103399586,0.051498973,0.047177945
0.192485143,0.169176515,0.142687004
0.155598188,0.118733797,0.089890978
0.147277104,0.112212299,0.10701934
0.073498159,0.016497207,0.027451832
0.115892951,0.064234546,0.058447164
0.132448354,0.096131817,0.07104069
0.082645923,0.042478765,0.024017283
0.108562567,0.071489459,0.038193423
0.140177726,0.111011007,0.097686919
0.16661133,0.127126226,0.099456435
0.054881999,0.018068216,0.018421182
0.075306761,0.026053968,0.028294793
0.113899601,0.066731745,0.05552929
0.098073679,0.052594555,0.038019108
0.132580171,0.090618044,0.089008591
0.134460454,0.070613531,0.070900711
0.18294683,0.161912566,0.147089032
0.184882007,0.163686698,0.146585824
0.130919276,0.100227537,0.081944325
0.201683786,0.16941861,0.155574589
0.138814298,0.104774809,0.068930451
0.153864811,0.130661943,0.099809189
0.160964831,0.106897636,0.101016763
0.148461432,0.119086777,0.093809796
0.149985615,0.115974968,0.119643134
0.102374844,0.074321421,0.046790541
0.116130499,0.051161163,0.050593718
0.056936831,0.016633147,0.016712226
0.169176296,0.145714548,0.112609202
0.168109683,0.144146432,0.098668545
0.117834536,0.08243491,0.042853554
0.118136919,0.061748351,0.083939968
0.17899491,0.154058358,0.122054877
0.060998699,0.020446555,0.036077838
0.167367451,0.1243097,0.116336586
0.145449013,0.118891744,0.094227984
0.217625835,0.200043943,0.188357775
0.090301596,0.052747378,0.033876982
0.116981402,0.054628301,0.062134267
0.166914037,0.131096585,0.107023616
0.18579869,0.148106767,0.129390239
0.042747291,0.017640693,0.003960399
0.152183936,0.108547487,0.107374886
0.120045058,0.088244369,0.058327453
0.107793602,0.067372045,0.062444144
0.161790829,0.1360088,0.127569926
0.141178738,0.084805296,0.080015091
0.066309057,0.022248212,0.034867218
0.153737236,0.118998252,0.080524309
0.163067857,0.132562854,0.122301104
0.133585307,0.111302318,0.102137563
0.154717775,0.106059581,0.092972396
0.129104249,0.098397728,0.079784438
0.203982927,0.186378817,0.144698855
0.116467383,0.069049986,0.046859207
0.170532229,0.145024001,0.115358905
0.154504756,0.100810527,0.107586478
0.147425737,0.123056288,0.085991686
0.132973083,0.090676672,0.086867647
0.114729354,0.063865214,0.074785019
0.150228385,0.112768805,0.105960087
0.10012053,0.060048322,0.03812169
0.113278381,0.083583446,0.077449016
0.097211719,0.045190069,0.029321198
0.184798769,0.167123515,0.138382368
0.15760112,0.102531326,0.115222842
0.11494668,0.066140567,0.030815494
0.215614543,0.186778792,0.186143899
0.133274361,0.087997585,0.068287303
0.1937042,0.153094704,0.164182814
0.135249972,0.071414794,0.091067942
0.199671417,0.158607922,0.166787299
0.167039481,0.145881059,0.086483798
0.149925984,0.12127146,0.100568526
0.086865397,0.025125354,0.03517467
0.15997179,0.134040444,0.107163612
0.154875325,0.099374663,0.133087139
0.153070718,0.117892364,0.07736479
0.076417985,0.019384782,0.014016717
0.175675012,0.151076135,0.140137641
0.186129424,0.162246729,0.146468397
0.106637309,0.070296875,0.05348098
0.07756282,0.025246678,0.013799523
0.131313423,0.098972873,0.072435577
0.209485503,0.191317355,0.153901217
0.169806507,0.143678919,0.108372566
0.214496356,0.199541267,0.187677471
0.072995264,0.029609012,0.027822863
0.151094892,0.100218833,0.086776731
0.112267133,0.048514442,0.068264806
0.190595859,0.163602882,0.15867929
0.113858876,0.085440991,0.057585293
0.116954205,0.06105804,0.057708998
0.176427066,0.148841258,0.136596209
0.090480376,0.027917308,0.049792888
0.141487759,0.081781989,0.089631778
0.163344635,0.138908784,0.121066858
0.214333767,0.196217691,0.182129603
0.136628649,0.107000304,0.063421408
0.183245005,0.146460184,0.150734686
0.075559444,0.046152442,0.020073396
0.043181931,0.010807775,0.011193435
0.09667524,0.03613238,0.036804162
0.110415686,0.079770516,0.057644219
0.120013094,0.059400524,0.047244675
0.074341681,0.042013524,0.008223048
0.096719716,0.062313504,0.04494489
0.107645057,0.072481847,0.046857029
0.085834688,0.038842049,0.034286997
0.156310646,0.132413904,0.09710554
0.169692798,0.142582885,0.118239456
0.148855813,0.120315206,0.102392975
0.102532851,0.042350141,0.024910141
0.230520951,0.208949872,0.214108997
0.226007175,0.217405449,0.203717545
0.16755841,0.135802924,0.114160745
0.11375444,0.070214141,0.067148706
0.08818317,0.030616218,0.003866059
0.097644527,0.034462124,0.049859723
0.203659993,0.182301961,0.157301994
0.069244118,0.026875734,0.011982213
0.125223538,0.095571852,0.069380518
0.172037123,0.131254045,0.112026962
0.207633745,0.179749919,0.176795599
0.134418358,0.0786121,0.077133857
0.074278833,0.044085176,0.022227375
0.089127901,0.035978573,0.044228513
0.084417484,0.031238783,0.02580233
0.168722655,0.12973343,0.122097351
0.089612573,0.051709771,0.017309151
0.047979726,0.025283576,0.0100876
0.14505182,0.094184896,0.092086131
0.175082197,0.15507365,0.145564782
0.121675598,0.083002418,0.068043993
0.078632017,0.023922736,0.037567059
0.124716388,0.095273998,0.067668837
0.080305826,0.026928444,0.033588135
0.225825258,0.214353353,0.207436232
0.204639685,0.185431635,0.154184424
0.131388586,0.099873729,0.06546871
0.165270572,0.120860405,0.127158913
0.174196142,0.133569834,0.122133381
0.207591946,0.190123679,0.16810178
0.193274575,0.167016221,0.161942925
0.193380365,0.147958333,0.146879702
0.139896151,0.085281542,0.079491797
0.087890314,0.052312211,0.041719153
0.173289311,0.118153744,0.134664995
0.155344595,0.122025442,0.120660534
0.148183584,0.113277497,0.095653232
0.189991209,0.168984548,0.146507264
0.16106273,0.118153549,0.122100851
0.150887033,0.088651569,0.088178029
0.147606742,0.113753588,0.094009574
0.181265346,0.158196361,0.143151146
0.167713851,0.144072619,0.123412151
0.122558202,0.092249229,0.064530752
0.127500622,0.09893493,0.06983044
0.154647622,0.103751225,0.101860187
0.150648273,0.103790088,0.104251558
0.135767679,0.075639831,0.082522391
0.159088937,0.12573937,0.089640686
0.132150774,0.066237507,0.079535632
0.077451617,0.040427064,0.019551108
0.097217189,0.042898841,0.037802195
0.199318313,0.175589497,0.168108899
0.119994862,0.078749773,0.053281525
0.14974445,0.123376761,0.069404957
0.093974229,0.030093498,0.02134658
0.101313706,0.065312274,0.059755417
0.161760889,0.122752517,0.114685124
0.087464052,0.049348851,0.029332299
0.163806623,0.102694325,0.106290371
0.184322413,0.157037913,0.142820434
0.198161712,0.176047541,0.137065153
0.175383912,0.148871321,0.132877065
0.152606342,0.126030638,0.077596407
0.158512566,0.125021709,0.11163555
0.114149977,0.085061952,0.057467166
0.172488503,0.139387249,0.128933895
0.165274479,0.135299585,0.11373932
0.134090221,0.109020975,0.069016997
0.045393269,0.011364408,0.01428244
0.165381294,0.132158969,0.115180636
0.00521066,0.00169536,0.000707342
0.179414558,0.159953202,0.13170866
0.061556134,0.029783798,0.012526289
0.15853057,0.130240109,0.118483023
0.119012941,0.090766721,0.025944569
0.160755221,0.124072035,0.101442234
0.166740486,0.131257824,0.125975334
0.168689318,0.128059281,0.123929726
0.117479347,0.08743406,0.054902106
0.144196019,0.117877162,0.107859177
0.146927716,0.108589666,0.112280446
0.145898271,0.120189729,0.101828069
0.104965518,0.05440078,0.06823115
0.170590854,0.141248896,0.138852247
0.08870305,0.057061967,0.028539678
0.200037657,0.162332249,0.144634984
0.171703801,0.135582086,0.06767497
0.140689038,0.115678769,0.11043106
0.134896996,0.106247562,0.079417471
0.111634228,0.067022125,0.075879522
0.145358197,0.103596524,0.08720305
0.083528962,0.046387251,0.026157738
0.128043051,0.077704553,0.08179121
0.137148357,0.112383088,0.09678022
0.176317017,0.142598593,0.112388389
0.073889582,0.031005731,0.026748176
0.130123794,0.065541179,0.083664704
0.077543096,0.020779293,0.020607877
0.154963409,0.11547964,0.106382416
0.119056006,0.087390945,0.04700743
0.113263933,0.048644735,0.07218568
0.171543663,0.127319461,0.095494086
0.129698315,0.068399214,0.069928061
0.176222444,0.133017001,0.142034443
0.170737021,0.148914582,0.119766779
0.124501416,0.081215466,0.079930991
0.16238625,0.134462712,0.11979708
0.092957731,0.034189882,0.032791234
0.127229398,0.058469235,0.05072405
0.05186896,0.020519385,0.01322578
0.122919975,0.091573131,0.084413222
0.173327887,0.154593081,0.134457306
0.225647648,0.193116796,0.198670678
0.20091224,0.167289849,0.16253284
0.168929019,0.112965046,0.129164779
0.158078609,0.126368791,0.090724211
0.126217139,0.063126094,0.092879644
0.082432722,0.052189883,0.022093111
0.104901827,0.076753699,0.050432634
0.031900444,0.003400636,0.004037866
0.094364778,0.027257147,0.035151673
0.136483816,0.110003796,0.073124875
0.08311625,0.039131539,0.05161057
0.045347503,0.012988818,0.012250196
0.139968157,0.104083234,0.10051506
0.046123404,0.016940131,0.005071914
0.192656717,0.162323747,0.153699256
0.146721817,0.094033346,0.067541349
0.158560669,0.132834571,0.118126586
0.108286041,0.073327903,0.044254772
0.161861649,0.13124248,0.107834108
0.045756079,0.022313601,0.016561627
0.122917789,0.079837889,0.069929566
0.209985693,0.19177242,0.182052538
0.136562296,0.101126685,0.101362722
0.213635275,0.193416805,0.191483043
0.169657592,0.150285133,0.138832733
0.173526501,0.14993886,0.129242055
0.18126297,0.163141166,0.123921585
0.209872844,0.181619045,0.178843689
0.158803718,0.113620921,0.07059962
0.118165593,0.085982523,0.071370684
0.090563925,0.02935296,0.047343799
0.10682151,0.060243398,0.047961911
0.083124553,0.05019837,0.031066895
0.147335227,0.10610875,0.066575487
0.152373838,0.101386261,0.104246727
0.105345283,0.070878426,0.034576469
0.160621655,0.097935887,0.112450964
0.137271679,0.096888179,0.065888682
0.10868678,0.076258258,0.041388988
0.150728627,0.111935097,0.040443548
0.152189871,0.108470328,0.108898175
0.13974394,0.110961769,0.074691872
0.114166434,0.078011869,0.078175949
0.160070092,0.134795232,0.105885638
0.145977816,0.110415088,0.076837008
0.105396715,0.034293464,0.040074832
0.144658742,0.116348925,0.076496478
0.211816129,0.187588231,0.188021993
0.113489152,0.050935634,0.057503742
0.147256317,0.089120864,0.093170834
0.145170577,0.098218535,0.089375139
0.176547698,0.132466543,0.127887767
0.152646336,0.112556082,0.081957541
0.160368934,0.101131083,0.08511243
0.087580622,0.05012623,0.043320675
0.101273213,0.061565911,0.03808417
0.159004964,0.135309041,0.097383196
0.07880544,0.022772926,0.019488027
0.195296167,0.171719444,0.166285152
0.180048843,0.150917534,0.137123641
0.135988055,0.094106285,0.090905027
0.173673249,0.130904535,0.120208798
0.18066081,0.147266465,0.140239813
0.110431264,0.074721741,0.046788552
0.191444518,0.149107208,0.165097904
0.144073552,0.08713889,0.0716731
0.167834319,0.133446729,0.125015762
0.036921497,0.017182748,0.005915341
0.090158932,0.044504143,0.015331605
0.179223738,0.131161338,0.139438271
0.145888348,0.092209832,0.08661932
0.17899957,0.158536668,0.141083278
0.16887201,0.133227334,0.141019269
0.052685175,0.017759533,0.017777834
0.144410791,0.117811396,0.0895018
0.199618756,0.165494285,0.159878256
0.133621071,0.104741478,0.0794557
0.177763479,0.151686761,0.140098952
0.185620619,0.16010303,0.150799559
0.155566418,0.1268475,0.096733243
